Invoice_ID,Customer_Type,Gender,store_id,store_location,Product_Line,Unit_Price,Quantity,Cost_of_Goods_Sold_without_tax,Tax 5%,Total_Cost,Gross_Profit,Payment_Mode,order_date,order_Month,order_Day,order_Time,order_Day_Time,Rating,Rating_Type
825-94-5922,Normal,Male,B,Mandalay,Sports and travel,25.3,2,50.6,2.53,53.15,3,Ewallet,3/2/2019,March,Saturday,7:26:00 PM,Evening,7.2,Good
641-62-7288,Normal,Male,B,Mandalay,Home and lifestyle,99.9,6,599.5,29.98,629.5,30,Ewallet,3/24/2019,March,Sunday,1:33:00 PM,Afternoon,7.1,Good
756-93-1854,Member,Female,C,Naypyitaw,Fashion accessories,83.4,2,166.7,8.34,175.04,8,Credit card,2/2/2019,February,Saturday,2:05:00 PM,Afternoon,9.5,Very Good
243-55-8457,Normal,Female,A,Yangon,Food and beverages,74.4,10,744.4,37.22,781.62,37,Ewallet,2/27/2019,February,Wednesday,11:40:00 AM,Morning,5.1,Average
458-10-8612,Normal,Male,C,Naypyitaw,Health and beauty,64.1,7,448.6,22.43,470.99,22,Ewallet,1/20/2019,January,Sunday,12:27:00 PM,Afternoon,7.6,Good
501-61-1753,Normal,Female,B,Mandalay,Home and lifestyle,63.2,6,378.9,18.94,397.84,19,Ewallet,1/3/2019,January,Thursday,8:24:00 PM,Night,9.8,Very Good
235-06-8510,Member,Male,C,Naypyitaw,Home and lifestyle,85.7,3,257.2,12.86,270.02,13,Ewallet,1/24/2019,January,Thursday,8:59:00 PM,Night,5.1,Average
433-08-7822,Normal,Female,C,Naypyitaw,Health and beauty,78.9,7,552.2,27.61,579.84,28,Ewallet,1/5/2019,January,Saturday,7:48:00 PM,Evening,7.5,Good
361-85-2571,Normal,Female,A,Yangon,Sports and travel,89.5,5,447.4,22.37,469.77,22,Cash,3/30/2019,March,Saturday,10:18:00 AM,Morning,7.4,Good
131-70-8179,Member,Female,A,Yangon,Health and beauty,92.1,3,276.3,13.81,290.08,14,Cash,2/17/2019,February,Sunday,4:27:00 PM,Evening,4.2,Average
500-02-2261,Normal,Female,C,Naypyitaw,Food and beverages,57.3,6,343.7,17.19,360.93,17,Ewallet,3/21/2019,March,Thursday,5:04:00 PM,Evening,5.9,Average
720-72-2436,Normal,Male,A,Yangon,Food and beverages,66.5,4,266.1,13.3,279.38,13,Ewallet,3/2/2019,March,Saturday,6:14:00 PM,Evening,6.9,Good
702-83-5291,Member,Male,C,Naypyitaw,Fashion accessories,99.8,9,898.4,44.92,943.3,45,Cash,3/27/2019,March,Wednesday,10:43:00 AM,Morning,6.6,Good
809-69-9497,Normal,Female,A,Yangon,Home and lifestyle,45.7,10,456.8,22.84,479.64,23,Ewallet,1/19/2019,January,Saturday,7:30:00 PM,Evening,5.7,Average
449-16-6770,Normal,Male,A,Yangon,Health and beauty,50.8,5,254,12.7,266.65,13,Credit card,2/19/2019,February,Tuesday,2:53:00 PM,Afternoon,5.3,Average
333-23-2632,Member,Male,A,Yangon,Health and beauty,10.1,7,70.6,3.53,74.09,4,Cash,3/28/2019,March,Thursday,8:14:00 PM,Night,4.2,Average
489-82-1237,Normal,Female,A,Yangon,Electronic accessories,93.9,7,657.2,32.86,690.02,33,Credit card,1/5/2019,January,Saturday,11:51:00 AM,Morning,7.3,Good
859-97-6048,Member,Male,C,Naypyitaw,Electronic accessories,84.2,2,168.5,8.43,176.92,8,Credit card,3/26/2019,March,Tuesday,2:13:00 PM,Afternoon,5.3,Average
676-10-2200,Member,Male,B,Mandalay,Fashion accessories,53.8,1,53.8,2.69,56.47,3,Ewallet,2/3/2019,February,Sunday,8:13:00 PM,Night,4.7,Average
373-88-1424,Member,Male,C,Naypyitaw,Home and lifestyle,35.8,5,179,8.95,188,9,Ewallet,2/6/2019,February,Wednesday,6:44:00 PM,Evening,7.9,Good
365-16-4334,Normal,Female,B,Mandalay,Food and beverages,26.4,8,211.4,10.57,222.01,11,Ewallet,2/24/2019,February,Sunday,2:26:00 PM,Afternoon,8.9,Very Good
503-21-4385,Member,Male,B,Mandalay,Health and beauty,39.9,3,119.7,5.99,125.72,6,Ewallet,2/21/2019,February,Thursday,12:40:00 PM,Afternoon,9.3,Very Good
305-89-2768,Member,Female,B,Mandalay,Home and lifestyle,21.9,3,65.7,3.28,68.98,3,Ewallet,1/9/2019,January,Wednesday,6:43:00 PM,Evening,4.7,Average
574-80-1489,Member,Female,B,Mandalay,Food and beverages,62.8,4,251.4,12.57,263.97,13,Ewallet,2/25/2019,February,Monday,1:22:00 PM,Afternoon,8.7,Very Good
784-08-0310,Member,Female,C,Naypyitaw,Food and beverages,21,4,84.2,4.21,88.37,4,Cash,1/13/2019,January,Sunday,1:58:00 PM,Afternoon,7.6,Good
200-40-6154,Member,Male,B,Mandalay,Home and lifestyle,65.9,6,395.5,19.77,415.23,20,Cash,2/9/2019,February,Saturday,11:45:00 AM,Morning,5.7,Average
846-10-0341,Normal,Female,A,Yangon,Fashion accessories,42.6,7,298,14.9,312.89,15,Cash,1/6/2019,January,Sunday,11:51:00 AM,Morning,6.8,Good
577-34-7579,Member,Male,C,Naypyitaw,Food and beverages,50.5,9,454.4,22.72,477.13,23,Cash,1/10/2019,January,Thursday,5:16:00 PM,Evening,5.4,Average
430-02-3888,Normal,Male,B,Mandalay,Electronic accessories,46,6,276.1,13.81,289.93,14,Cash,2/7/2019,February,Thursday,3:55:00 PM,Afternoon,7.1,Good
867-47-1948,Normal,Female,C,Naypyitaw,Home and lifestyle,15.8,10,158,7.9,165.9,8,Cash,1/9/2019,January,Wednesday,12:07:00 PM,Afternoon,7.8,Good
384-59-6655,Member,Female,A,Yangon,Food and beverages,98.7,9,887.9,44.4,932.34,44,Cash,2/19/2019,February,Tuesday,3:07:00 PM,Afternoon,8.4,Very Good
256-58-3609,Member,Male,C,Naypyitaw,Fashion accessories,92,1,92,4.6,96.58,5,Cash,3/18/2019,March,Monday,3:29:00 PM,Afternoon,9.8,Very Good
324-92-3863,Member,Male,A,Yangon,Electronic accessories,20.9,2,41.8,2.09,43.87,2,Cash,2/5/2019,February,Tuesday,6:45:00 PM,Evening,9.8,Very Good
593-08-5916,Normal,Female,A,Yangon,Fashion accessories,15.5,1,15.5,0.78,16.27,1,Credit card,3/19/2019,March,Tuesday,3:23:00 PM,Afternoon,7.4,Good
364-34-2972,Member,Male,C,Naypyitaw,Electronic accessories,96.8,3,290.5,14.52,304.98,15,Cash,3/30/2019,March,Saturday,8:37:00 PM,Night,6.7,Good
794-42-3736,Normal,Male,B,Mandalay,Food and beverages,33.3,2,66.7,3.33,69.99,3,Credit card,1/26/2019,January,Saturday,2:41:00 PM,Afternoon,6.4,Good
172-42-8274,Normal,Female,B,Mandalay,Electronic accessories,38.3,2,76.5,3.83,80.37,4,Credit card,3/2/2019,March,Saturday,6:18:00 PM,Evening,5.8,Average
558-60-5016,Normal,Female,A,Yangon,Home and lifestyle,33.3,9,299.7,14.98,314.68,15,Ewallet,3/4/2019,March,Monday,3:27:00 PM,Afternoon,7.2,Good
195-06-0432,Member,Male,A,Yangon,Home and lifestyle,81,3,243,12.15,255.18,12,Credit card,1/13/2019,January,Sunday,12:55:00 PM,Afternoon,9.3,Very Good
605-03-2706,Normal,Female,A,Yangon,Health and beauty,15.8,3,47.4,2.37,49.77,2,Cash,3/25/2019,March,Monday,6:02:00 PM,Evening,9.5,Very Good
214-30-2776,Member,Female,B,Mandalay,Electronic accessories,34.5,5,172.4,8.62,181.07,9,Credit card,3/11/2019,March,Monday,7:44:00 PM,Evening,9,Very Good
746-04-1077,Member,Female,B,Mandalay,Food and beverages,84.6,10,846.3,42.32,888.62,42,Credit card,1/1/2019,January,Tuesday,11:36:00 AM,Morning,9,Very Good
448-34-8700,Member,Male,B,Mandalay,Home and lifestyle,36.9,7,258.4,12.92,271.29,13,Ewallet,2/10/2019,February,Sunday,1:51:00 PM,Afternoon,6.7,Good
452-04-8808,Normal,Male,B,Mandalay,Electronic accessories,87.1,7,609.6,30.48,640.04,30,Cash,1/26/2019,January,Saturday,3:17:00 PM,Afternoon,5.5,Average
531-56-4728,Normal,Male,A,Yangon,Home and lifestyle,80.1,3,240.2,12.01,252.25,12,Cash,2/11/2019,February,Monday,3:29:00 PM,Afternoon,5.4,Average
744-82-9138,Normal,Male,C,Naypyitaw,Fashion accessories,86.1,2,172.3,8.61,180.87,9,Cash,2/7/2019,February,Thursday,5:59:00 PM,Evening,8.2,Very Good
883-69-1285,Member,Male,B,Mandalay,Fashion accessories,49.9,2,99.8,4.99,104.83,5,Credit card,3/6/2019,March,Wednesday,11:55:00 AM,Morning,7,Good
221-25-5073,Normal,Female,A,Yangon,Food and beverages,74.7,4,298.6,14.93,313.57,15,Cash,3/4/2019,March,Monday,10:39:00 AM,Morning,8.5,Very Good
518-71-6847,Member,Male,B,Mandalay,Food and beverages,26.6,6,159.6,7.98,167.58,8,Ewallet,2/26/2019,February,Tuesday,3:10:00 PM,Afternoon,4.9,Average
156-20-0370,Normal,Female,B,Mandalay,Electronic accessories,25.4,1,25.4,1.27,26.72,1,Credit card,3/10/2019,March,Sunday,6:10:00 PM,Evening,5.1,Average
151-33-7434,Normal,Female,B,Mandalay,Food and beverages,67.8,1,67.8,3.39,71.16,3,Credit card,2/4/2019,February,Monday,8:43:00 PM,Night,6.5,Good
728-47-9078,Member,Male,C,Naypyitaw,Food and beverages,59.6,4,238.4,11.92,250.28,12,Cash,1/19/2019,January,Saturday,12:46:00 PM,Afternoon,9.8,Very Good
809-46-1866,Normal,Male,A,Yangon,Health and beauty,58.2,4,232.6,11.63,244.23,12,Cash,1/23/2019,January,Wednesday,5:44:00 PM,Evening,8.4,Very Good
139-32-4183,Member,Female,A,Yangon,Sports and travel,97.5,9,877.3,43.87,921.19,44,Ewallet,3/14/2019,March,Thursday,2:19:00 PM,Afternoon,7.4,Good
148-41-7930,Normal,Male,C,Naypyitaw,Health and beauty,100,7,699.7,34.99,734.71,35,Cash,1/23/2019,January,Wednesday,10:33:00 AM,Morning,6.1,Good
189-40-5216,Normal,Male,C,Naypyitaw,Electronic accessories,96.4,7,674.6,33.73,708.32,34,Cash,1/9/2019,January,Wednesday,11:40:00 AM,Morning,6,Good
374-38-5555,Normal,Female,B,Mandalay,Fashion accessories,63.7,5,318.6,15.93,334.48,16,Ewallet,2/7/2019,February,Thursday,7:30:00 PM,Evening,8.5,Very Good
764-44-8999,Normal,Female,B,Mandalay,Health and beauty,14.8,2,29.5,1.48,31,1,Ewallet,2/18/2019,February,Monday,2:42:00 PM,Afternoon,4.3,Average
552-44-5977,Member,Male,B,Mandalay,Health and beauty,62,8,496,24.8,520.8,25,Credit card,1/3/2019,January,Thursday,7:08:00 PM,Evening,6.2,Good
267-62-7380,Member,Male,C,Naypyitaw,Electronic accessories,82.3,10,823.4,41.17,864.57,41,Ewallet,3/29/2019,March,Friday,7:12:00 PM,Evening,4.3,Average
430-53-4718,Member,Male,B,Mandalay,Health and beauty,75.4,8,603,30.15,633.11,30,Credit card,1/28/2019,January,Monday,3:46:00 PM,Afternoon,8.4,Very Good
886-18-2897,Normal,Female,A,Yangon,Food and beverages,56.6,5,282.8,14.14,296.94,14,Credit card,3/22/2019,March,Friday,7:06:00 PM,Evening,4.5,Average
602-16-6955,Normal,Female,B,Mandalay,Sports and travel,76.6,10,766,38.3,804.3,38,Ewallet,1/24/2019,January,Thursday,6:10:00 PM,Evening,6,Good
745-74-0715,Normal,Male,A,Yangon,Electronic accessories,58,2,116.1,5.8,121.86,6,Ewallet,3/10/2019,March,Sunday,8:46:00 PM,Night,8.8,Very Good
690-01-6631,Normal,Male,B,Mandalay,Fashion accessories,17.5,10,174.9,8.74,183.64,9,Ewallet,2/22/2019,February,Friday,6:35:00 PM,Evening,6.6,Good
652-49-6720,Member,Female,C,Naypyitaw,Electronic accessories,61,1,61,3.05,64,3,Ewallet,2/18/2019,February,Monday,11:40:00 AM,Morning,5.9,Average
233-67-5758,Normal,Male,C,Naypyitaw,Health and beauty,40.4,1,40.4,2.02,42.37,2,Ewallet,1/29/2019,January,Tuesday,1:46:00 PM,Afternoon,6.2,Good
303-96-2227,Normal,Female,B,Mandalay,Home and lifestyle,97.4,10,973.8,48.69,1022.49,49,Ewallet,3/2/2019,March,Saturday,5:16:00 PM,Evening,4.4,Average
727-02-1313,Member,Male,A,Yangon,Food and beverages,31.8,1,31.8,1.59,33.43,2,Cash,2/9/2019,February,Saturday,1:22:00 PM,Afternoon,7.7,Good
347-56-2442,Normal,Male,A,Yangon,Home and lifestyle,65.8,1,65.8,3.29,69.11,3,Cash,2/22/2019,February,Friday,3:33:00 PM,Afternoon,4.1,Average
849-09-3807,Member,Female,A,Yangon,Fashion accessories,88.3,7,618.4,30.92,649.3,31,Cash,2/18/2019,February,Monday,1:28:00 PM,Afternoon,6.6,Good
